"STOCK","TYPE","CATEGORY","YEAR","MANUFACTURER","MODEL","TITLE","CONDITION","PRICE","LOCATION","msrp","Dealer to Dealer","VIN","Description","Length","Width","Height","Weight","GVWR","Axle Capacity","axles","pull type","construction","Miles","ramps","lq","shortwall length","roof type","nose type","color","is rental","STALLS","MANGER","MIDTACK","sleeps","slideouts","air conditioning","MILEAGE","FUEL TYPE","status","website visible","unit cost","shipping cost","prep cost","total cost","min sell price","notes","IS FEATURED","ON SPECIAL","Images","Special2Price"
"TM25625","Utility","ALUMA","2023","ALUMA","7814-TILT-S-TR","","New","5795","","6613","","1YGUS1416PB256373","7814 TILT –S-TR*  
STANDARD FEATURES  
2” COUPLER  
A-FRAMED ALUMINUM TONGUE (48 INCHES LONG)  
SAFETY CHAINS  
SWIVEL TONGUE JACK, 800LB CAPACITY  
FRONT AND SIDE RETAINING RAILS  
HYDRAULIC DAMPENER WITH GAS LIFT  
EXTRUDED ALUMINUM FLOOR  
ALUMINUM FENDERS  
ST205/75R14 LRC RADIAL TIRES (1760 LB CAP/TIRE)  
ALUMINUM WHEELS 5-4.5 BHP  
3500 LB RUBBER TORSION AXLE (RATED AT 2990LBS)  
NO BRAKES- EASY LUBE HUBS  
6) STAKE POCKETS (3 PER SIDE)   
4) TIE DOWN LOOPS (2 PER SIDE)  
LED LIGHTING PACKAGE  
OVERALL WIDTH = 101.5”  
OVERALL LENGTH = 227”  
12.5 DEGREE TILT  
CASH, CHECK OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","14","6.5","","","|","","1","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/ON%2FO2%2FK2%2F6LSBJTCMMJMWGK.jpg?h=800,https://cdn.dealrimages.com/IE%2FBV%2FZZ%2FOHYGZTET49BLHZ.jpg?h=800,https://cdn.dealrimages.com/5G%2F0N%2FR0%2FGW2PF10HKRUVT5.jpg?h=800,https://cdn.dealrimages.com/XJ%2FFI%2FSR%2FNTUDSXKBQZ6OZU.jpg?h=800,https://cdn.dealrimages.com/ZK%2FCS%2FC5%2FBRSLMHXAKXMA1N.jpg?h=800","5495.00"
"TM25427","Utility","ALUMA","2023","ALUMA","7814-TILT-S-TR","","New","5795","","6613","","1YGUS1417PB253966","7814 TILT –S-TR*  
STANDARD FEATURES  
2” COUPLER  
A-FRAMED ALUMINUM TONGUE (48 INCHES LONG)  
SAFETY CHAINS  
SWIVEL TONGUE JACK, 800LB CAPACITY  
FRONT AND SIDE RETAINING RAILS  
HYDRAULIC DAMPENER WITH GAS LIFT  
EXTRUDED ALUMINUM FLOOR  
ALUMINUM FENDERS  
ST205/75R14 LRC RADIAL TIRES (1760 LB CAP/TIRE)  
ALUMINUM WHEELS 5-4.5 BHP  
3500 LB RUBBER TORSION AXLE (RATED AT 2990LBS)  
NO BRAKES- EASY LUBE HUBS  
6) STAKE POCKETS (3 PER SIDE)  
4) TIE DOWN LOOPS (2 PER SIDE)  
LED LIGHTING PACKAGE  
OVERALL WIDTH = 101.5”  
OVERALL LENGTH = 227”  
12.5 DEGREE TILT  
CASH, CHECK OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY   
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","14","6.4","","","|","","1","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/9Z%2FTH%2FXM%2FFIKPNO23GU0QBL.jpg?h=800,https://cdn.dealrimages.com/WZ%2F1F%2F5O%2FNFGHOXMFPNLH3L.jpg?h=800,https://cdn.dealrimages.com/OW%2FMO%2F1H%2FXBSFSLS1QRGSKY.jpg?h=800,https://cdn.dealrimages.com/JQ%2FOP%2F3C%2FVRRKQLOAX1SCRE.jpg?h=800,https://cdn.dealrimages.com/VF%2FVM%2FDV%2FKPQ8DQNF26Y4P0.jpg?h=800,https://cdn.dealrimages.com/2D%2FUW%2F94%2FGLUEZ5I8GPWCPY.jpg?h=800","5297.00"
"TM25973","Utility","ALUMA","2023","ALUMA","7814S-TG-TR","","New","5325","","6092","","1YGUS1413PB262650","ALUMA 7814 SINGLE AXLE  
STANDARD FEATURES  
A-FRAMED ALUMINUM TONGUE, 48” LONG WITH 2” COUPLER  
SAFETY CHAINS  
SWIVEL TONGUE JACK, 1200LB CAPACITY  
3500 LB RUBBER TORSION AXLE (RATED AT 2990LB GVWR) NO BRAKES, EASY LUBE HUBS  
ALUMINUM WHEELS, 5-4.5 BHP  
ST205/75R14 LRC RADIAL TIRES (1760 LB CAP/TIRE)  
ALUMINUM FENDERS  
EXTRUDED ALUMINUM FLOOR  
FRONT AND SIDE RETAINING WALLS  
(6) STAKE POCKETS (3PER SIDE)  
(4) TIE DOWN LOOPS (2 PER SIDE)  
(2) REAR STABILIZER JACKS (1 PER SIDE)  
ALUMINUM TAILGATE – 75.5” WIDE x 44” LONG / BI-FOLD 75.5” x 60” LONG  
OVERALL WIDTH = 101.5”  
OVERALL LENGTH = 225”  
LED LIGHTING PACKAGE  
5 YEAR WARRANTY  
CASH, CHECK OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","14","6.5","","","|","","1","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/SY%2FIC%2FDC%2FHGVXRHHBVM1VPL.jpg?h=800,https://cdn.dealrimages.com/M9%2FWQ%2FBA%2FXWBL2WPGZXNUDI.jpg?h=800,https://cdn.dealrimages.com/G1%2FYE%2F2G%2FVTZ6OQ9Z8RFUN9.jpg?h=800,https://cdn.dealrimages.com/FR%2FUS%2F8G%2FR0VXJDVSBPNOSX.jpg?h=800,https://cdn.dealrimages.com/VT%2FVE%2FSZ%2FCKQQJAVJK8R1CM.jpg?h=800,https://cdn.dealrimages.com/3H%2FRW%2FIH%2F844IWW0E0QXLZX.jpg?h=800",""
"TM26031","Utility","ALUMA","2023","ALUMA","7814TA-EL-R-TG44-TR-","","New","8625","","9858","","1YGUS1426PB265180","ALUMA 7800 SERIES  
STANDARD FEATURES  
A-FRAMED ALUMINUM TONGUE, 48” LONG WITH 2-5/16” COUPLER  
BREAKAWAY KIT  
SINGLE WHEEL SWIVEL TONGUE JACK, 1500LB CAPACITY  
SAFETY CHAINS  
ST205/75R14 LRC RADIAL TIRES (1760 LB CAP/TIRE)  
ALUMINUM WHEELS 5-4.5 BHP  
REMOVABLE ALUMINUM FENDERS  
2-3500LB RUBBER TORSION AXLES EASY LUBE HUBS  
ELECTRIC BRAKES  
EXTRUDED ALUMINUM FLOOR  
FRONT AND SIDE RETAINING RAILS  
6) STAKE POCKETS (3PER SIDE)  
4)RECESSED TIE RINGS  
LED LIGHTING PACKAGE  
2) 5’ ALUMINUM RAMPS WITH STORAGE UNDERNEATH  
2) DROP DOWN REAR STABILIZER JACKS  
OVERALL WIDTH = 101.5”   
OVERALL LENGTH = 226”   
5 YEAR WARRANTY  
CASH, CHECK OR FINANCED PRICE  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","14","6.5","","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/UE%2FKY%2FAS%2F3PISFZTPPY4DG9.jpg?h=800,https://cdn.dealrimages.com/R1%2FX9%2FWI%2FAFFEGTIP1MRJ3X.jpg?h=800,https://cdn.dealrimages.com/XR%2FDL%2FIX%2FY0GOB8JZSCRP7T.jpg?h=800,https://cdn.dealrimages.com/IY%2FSB%2F3C%2FDDTSL1J5SN77H0.jpg?h=800,https://cdn.dealrimages.com/5R%2F5D%2F1Y%2FPBWD2ZG60TCMY3.jpg?h=800,https://cdn.dealrimages.com/K7%2F7Z%2FDK%2FDDJYH0TWWVLJ4S.jpg?h=800,https://cdn.dealrimages.com/KJ%2FTM%2FC9%2FWCQKDL4NAHUVJQ.jpg?h=800",""
"TM26075","Utility","ALUMA","2023","ALUMA","7814TA-EL-R-TG44-TR-","","New","8625","","9143","","1YGUS1426PB266443","ALUMA TANDEM AXLE UTILITY TRAILER  
STANDARD FEATURES:  
2-5/16 INCH COUPLER  
A-FRAME ALUMINUM TONGUE, 48 INCHES LONG  
BREAK-AWAY KIT  
SAFETY CHAINS  
SINGLE WHEEL SWIVEL TONGUE JACK 1,500 LB CAPACITY  
REMOVABLE ALUMINUM FENDERS  
ALUMINUM WHEELS, 5 ON 4.5 LUG PATTERN  
ST205/75R14 LRC RADIAL TIRES (1,760 LB CAP/TIRE)   
(2) 3,500 LB RUBBER TORSION AXLES W/ EZ LUBE HUBS  
ELECTRIC BRAKES  
(2) DROP DOWN REAR STABILIZER JACKS  
(2) 5 FOOT ALUMINUM RAMPS WITH STORAGE UNDERNEATH  
EXTRUDED ALUMINUM FLOOR  
FRONT AND SIDE RETAINING RAILS  
(6) STAKE POCKETS (3 PER SIDE)  
(4) RECESSED TIE RINGS  
LED LIGHTING PACKAGE  
5 YEAR WARRANTY  
CASH, CHECK OR FINANCED PRICE  
FINANCING AVAILABLE TO THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","14","6.5","","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/PP%2FKT%2FQ3%2F7TNRDORXPSVAY5.jpg?h=800,https://cdn.dealrimages.com/WM%2FJH%2FJB%2FBZORWIXKNWFKAS.jpg?h=800,https://cdn.dealrimages.com/GS%2F7M%2FOS%2FAPHQ5Y1DARZRYE.jpg?h=800,https://cdn.dealrimages.com/PM%2FTQ%2FJ3%2FN4N14PTLFL3P18.jpg?h=800,https://cdn.dealrimages.com/JK%2FV0%2F9H%2F83M7ZMW9FSW1P7.jpg?h=800,https://cdn.dealrimages.com/AZ%2FUM%2FBW%2FM2AP5P0QHXPNY2.jpg?h=800",""
"TM25426","Utility","ALUMA","2023","ALUMA","7814TILT-S-TR","","New","5795","","6613","","1YGUS1415PB253965","7814 TILT –S-TR*  
STANDARD FEATURES  
2” COUPLER  
A-FRAMED ALUMINUM TONGUE (48 INCHES LONG)  
SAFETY CHAINS  
SWIVEL TONGUE JACK, 800LB CAPACITY  
FRONT AND SIDE RETAINING RAILS  
HYDRAULIC DAMPENER WITH GAS LIFT  
EXTRUDED ALUMINUM FLOOR  
ALUMINUM FENDERS  
ST205/75R14 LRC RADIAL TIRES (1760 LB CAP/TIRE)  
ALUMINUM WHEELS 5-4.5 BHP  
3500 LB RUBBER TORSION AXLE (RATED AT 2990LBS)  
NO BRAKES- EASY LUBE HUBS  
6) STAKE POCKETS (3 PER SIDE)  
4) TIE DOWN LOOPS (2 PER SIDE)  
LED LIGHTING PACKAGE  
OVERALL WIDTH = 101.5”  
OVERALL LENGTH = 227”  
12.5 DEGREE TILT  
CASH, CHECK OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","14","6.4","","","|","","1","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/A5%2FKW%2FDK%2FJHPJHTENWMPFRK.jpg?h=800,https://cdn.dealrimages.com/E2%2FH7%2FZW%2FJQBF2BOAEU1PEZ.jpg?h=800,https://cdn.dealrimages.com/RP%2FIE%2FFQ%2F0KV0GFMY7PN5T4.jpg?h=800,https://cdn.dealrimages.com/OT%2FEH%2FMI%2FFUHPVEJ9ORE4MU.jpg?h=800,https://cdn.dealrimages.com/CV%2F8H%2FRN%2FK32RYYCBH35PHL.jpg?h=800,https://cdn.dealrimages.com/Q0%2FKW%2FXK%2FUXJZYJQVZKLB0W.jpg?h=800,https://cdn.dealrimages.com/1B%2FYN%2FGB%2FCUAIDSRXSJCFA4.jpg?h=800","5297.00"
"TM25434","Utility","ALUMA","2023","ALUMA","7818TA-EL-R-TR-RTD","","New","8350","","9754","","1YGUS1826PB254450","ALUMA TANDEM AXLE TRAILER  
STANDARD FEATURES  
2-5/16” COUPLER  
A-FRAMED ALUMINUM TONGUE 48” LONG  
BREAK-AWAY KIT  
SAFETY CHAINS  
SINGLE WHEEL SWIVEL TONGUE JACK 1500LB CAPACITY  
 REMOVABLE ALUMINUM FENDERS  
ALUMINUM WHEELS, 5 ON 4.5 LUG PATTERN  
ST205/75R14 LRC RADIAL TIRES (1760 LB CAP/TIRE)  
(2) 3500LB RUBBER TORSION AXLES W/ EZ LUBE HUBS  
ELECTRIC BRAKES  
(2) DROP DOWN  REAR STABILIZER JACKS  
(2) 5’ ALUMINUM RAMPS WITH STORAGE UNDERNEATH  
EXTRUDED ALUMINUM FLOOR  
FRONT AND SIDE RETAINING RAILS  
(6) STAKE POCKETS (3 PER SIDE)   
(4) RECESSED TIE RINGS  
LED LIGHTING PACKAGE  
5 YEAR WARRANTY  
CASH,CHECK OR FINANCED PRICE  
FINANCING AVAILABLE TO THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","18","6.5","","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/NB%2FXK%2FLD%2FPUNVVTEC58GRSX.jpg?h=800,https://cdn.dealrimages.com/JL%2FNX%2FV7%2FLQRGNMFJJRRF5I.jpg?h=800,https://cdn.dealrimages.com/EX%2FIM%2FC0%2F4EXSDRG7IGCGYL.jpg?h=800,https://cdn.dealrimages.com/2N%2FSN%2F74%2FOTP1XNZN8CN6EW.jpg?h=800,https://cdn.dealrimages.com/I0%2FNR%2FFM%2FEUEK5GI7IHOTXN.jpg?h=800,https://cdn.dealrimages.com/7B%2F0J%2FCA%2FZLR6GFWUTSFIKQ.jpg?h=800","8075.00"
"TM25967","Utility","ALUMA","2023","ALUMA","7820TA-EL-R-TG-TR-RT","","New","9825","","11241","","1YGUS2027PB263479","ALUMA 7800 SERIES  
STANDARD FEATURES  
A-FRAMED ALUMINUM TONGUE, 48” LONG WITH 2-5/16” COUPLER  
BREAKAWAY KIT  
SINGLE WHEEL SWIVEL TONGUE JACK, 1500LB CAPACITY  
SAFETY CHAINS  
ST205/75R14 LRC RADIAL TIRES (1760 LB CAP/TIRE)  
ALUMINUM WHEELS 5-4.5 BHP  
REMOVABLE ALUMINUM FENDERS  
2-3500LB RUBBER TORSION AXLES EASY LUBE HUBS  
ELECTRIC BRAKES  
EXTRUDED ALUMINUM FLOOR  
FRONT AND SIDE RETAINING RAILS  
6) STAKE POCKETS (3PER SIDE)  
4)RECESSED TIE RINGS  
LED LIGHTING PACKAGE  
2) 5’ ALUMINUM RAMPS WITH STORAGE UNDERNEATH  
2) DROP DOWN REAR STABILIZER JACKS  
5 YEAR WARRANTY  
CASH, CHECK OR FINANCED PRICE  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","20","6.5","","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/Z6%2FOP%2F0O%2FT5VHBM01QHVHUZ.jpg?h=800,https://cdn.dealrimages.com/BW%2FVP%2FGT%2FIOS8UBKPUJUPL2.jpg?h=800,https://cdn.dealrimages.com/LN%2FCB%2FDG%2F7307W8OTMYGQRU.jpg?h=800,https://cdn.dealrimages.com/T3%2FIH%2FUJ%2FOLUPZXCYJL3XUV.jpg?h=800,https://cdn.dealrimages.com/EV%2FGD%2F5K%2FL6HRM9UCCS6JEX.jpg?h=800,https://cdn.dealrimages.com/OO%2FXD%2FTQ%2FKFWMRRMNBAIDDK.jpg?h=800,https://cdn.dealrimages.com/BH%2FRG%2FQE%2FGACY8ZG3JP70E5.jpg?h=800",""
"TM26029","Utility","ALUMA","2023","ALUMA","7820TA-EL-R-TR-RTD","","New","9826","","10621","","1YGUS202XPB264366","ALUMA TANDEM AXLE UTILITY TRAILER  
STANDARD FEATURES  
2-5/16” COUPLER  
A-FRAMED ALUMINUM TONGUE 48” LONG  
BREAK-AWAY KIT  
SAFETY CHAINS  
SINGLE WHEEL SWIVEL TONGUE JACK 1500LB CAPACITY  
 REMOVABLE ALUMINUM FENDERS  
ALUMINUM WHEELS, 5 ON 4.5 LUG PATTERN  
ST205/75R14 LRC RADIAL TIRES (1760 LB CAP/TIRE)   
(2) 3500LB RUBBER TORSION AXLES W/ EZ LUBE HUBS  
ELECTRIC BRAKES  
(2) DROP DOWN  REAR STABILIZER JACKS  
(2) 5’ ALUMINUM RAMPS WITH STORAGE UNDERNEATH  
EXTRUDED ALUMINUM FLOOR  
FRONT AND SIDE RETAINING RAILS  
(6) STAKE POCKETS (3 PER SIDE)   
(4) RECESSED TIE RINGS  
LED LIGHTING PACKAGE  
5 YEAR WARRANTY  
CASH,CHECK OR FINANCED PRICE  
FINANCING AVAILABLE TO THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","20","6.5","","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/PI%2FYJ%2FEY%2FTH766K8NZ1EWAR.jpg?h=800,https://cdn.dealrimages.com/1G%2FMV%2FPG%2FH4263GPCCYLKXZ.jpg?h=800,https://cdn.dealrimages.com/CD%2FV6%2FO3%2FMP1DKG1N3TO3PZ.jpg?h=800,https://cdn.dealrimages.com/NR%2FB9%2FTG%2FPFD38FW7OFCBHA.jpg?h=800,https://cdn.dealrimages.com/DI%2FBU%2FAP%2FEFDMZFNYZAIHCD.jpg?h=800,https://cdn.dealrimages.com/ZD%2FVZ%2FZ9%2FESWGSTJOJIHAMZ.jpg?h=800",""
"TM24910","Utility","ALUMA","2022","ALUMA","8114WD-S-R-BT-SR","","New","4499","","6351","","1YG811215NB232974","ALUMA 8114WD DRIVE ON DRIVE OFF SLED/ATV/SxS TRAILER*  
STANDARD FEATURES  
• COMBO SALT SHIELD  
• 2” COUPLER  
• A-FRAMED ALUMINUM TONGUE 48” LONG  
• SAFETY CHAINS  
• SWIVEL TONGUE JACK, (1200LB CAPACITY)  
• (2)69”X12” FRONT SIDE RAMPS 12” SOLID SIDE ON BALANCE OF THE TRAILER  
• 3500LB RUBBER TORSION AXLE  
• NO BRAKES  
• EASY LUBE HUBS  
• STEEL WHEELS, 5-4.5 BHP  
• ALUMINUM FENDERS  
• 2X8 #1 GRADE PRESSURE TREATED FLOOR  
• (8) TIE DOWN LOOPS  
• LED LIGHTING PACKAGE  
• CASH, CHECK OR FINANCED PRICE  
• FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
• NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","14","6.7","","","|","","1","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/R3%2FGV%2F0S%2FHYBMXPK2OXE5C4.jpg?h=800,https://cdn.dealrimages.com/HO%2FBM%2F5B%2FKUZYIH4ZFJZLVN.jpg?h=800,https://cdn.dealrimages.com/Y8%2FPG%2FHB%2FZOSF2IRSLMHDK3.jpg?h=800,https://cdn.dealrimages.com/YJ%2FXG%2FSO%2FGFFLPNCWVLL8XJ.jpg?h=800,https://cdn.dealrimages.com/4M%2F9G%2FL6%2FZXLGCHPKWIQSYR.jpg?h=800,https://cdn.dealrimages.com/UN%2FLL%2FQ9%2FH0V0KZ8HMPFZVV.jpg?h=800,https://cdn.dealrimages.com/6U%2FV3%2FNX%2FZ8WFOPRI4QPQQU.jpg?h=800","3999.00"
"TM25778","Utility","ALUMA","2023","ALUMA","8115S-R-BT-SR","","New","6400","","7319","","1YGUS1518PB258544","8115S SINGLE AXLE UTILITY TRAILER  
STANDARD FEATURES   
12&quot; Solid front  
2) 69&quot; Front ramps  
3500# Rubber torsion axle (rated at 2990#) - No brakes - Easy lube hubs  
ST205/75R14 LRC Radial tires (1760# cap/tire)  
Aluminum wheels  
Aluminum fenders  
Extruded aluminum floor  
A-Framed aluminum tongue, 48&quot; long with 2&quot; coupler  
6) Tie down loops on 8112 / 8) Tie down loops on 8114 &amp; 8115  
Swivel tongue jack, 1200# capacity  
LED Lighting package, safety chains  
CASH, CHECK OR FINANCED  PRICE  
FINANCING AVAILABLE TO THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","15","6.7","","","|","","1","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/GS%2FC9%2FDJ%2FQJEIMQ8QHEISOQ.jpg?h=800,https://cdn.dealrimages.com/WT%2FBW%2FOV%2FSSUJGQA3AYMUMQ.jpg?h=800,https://cdn.dealrimages.com/BH%2F17%2FZW%2FF8MELQBGUMNFHN.jpg?h=800,https://cdn.dealrimages.com/8B%2FPQ%2F7U%2FSH2VRS1VXX4SQA.jpg?h=800,https://cdn.dealrimages.com/PW%2FDK%2FNT%2FV2RRZFRGTNCLFX.jpg?h=800,https://cdn.dealrimages.com/OD%2FPX%2FIS%2FPREGVWL1OVXLVT.jpg?h=800,https://cdn.dealrimages.com/1D%2FZ2%2FYK%2FCDAPBTLFGV3OVX.jpg?h=800","6150.00"
"TM26080","Utility","ALUMA","2024","ALUMA","8218H-WB-TA-EL-R-RTD","","New","12750","","13934","","1YGHD1828RB268218","8218 WB-TANDEM AXLE   
STANDARD FEATURES:   
A-FRAMED ALUMINUM TONGUE, 48 INCHES LONG 2-5/16 INCH COUPLER  
BREAKAWAY KIT   
SINGLE WHEEL SWIVEL TONGUE JACK, 1500 LB CAPACITY  
SAFETY CHAINS  
2-5200 LB RUBBER TORSION AXLES  
ST205/75R14 LRC RADIAL TIRES (1760 CAP/TIRE)  
ALUMINUM WHEELS, 5-4.5 BHP  
ELECTRIC BRAKES  
EZ LUBE HUBS  
REMOVABLE ALUMINUM FENDERS   
EXTRUDED ALUMINUM FLOOR  
FRONT RETAINING RAIL  
(2) 6 FT ALUMINUM RAMPS WITH STORAGE UNDERNEATH  
STAKE POCKETS WELDED BEHIND RUB RAIL   
(4) RECESSED TIE RINGS, 5000 LB  
(2)FOLD DOWN REAR STABILIZER JACKS  
LED LIGHTING PACKAGE  
5 YEAR WARRANTY   
CASH, CHECK OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","18","6.8","","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/GW%2FPF%2FTK%2FA7UEOTX11NKVG5.jpg?h=800,https://cdn.dealrimages.com/JE%2FDW%2FUG%2FONENLUYC1ET6CY.jpg?h=800,https://cdn.dealrimages.com/4X%2FHH%2FC4%2FXGOI7E7XNIMJQH.jpg?h=800,https://cdn.dealrimages.com/NX%2FCH%2FRR%2FZZISTRRBGEBYQS.jpg?h=800,https://cdn.dealrimages.com/FA%2FZH%2FXH%2F7OMIQYHJRYO9RS.jpg?h=800,https://cdn.dealrimages.com/PK%2FB8%2FWJ%2FKZDRFSYPT1ABKV.jpg?h=800,https://cdn.dealrimages.com/ZK%2FQS%2FHI%2FUBVEVPNMGL5HH2.jpg?h=800",""
"TM25771","Utility","ALUMA","2023","ALUMA","8218TA-EL-R-RTD","","New","9895","","11300","","1YGHD1826PB253245","ALUMA 8218 TANDEM AXLE TRAILER  
STANDARD FEATURES  
2-5/16” COUPLER   
A-FRAMED ALUMINUM TONGUE, 48” LONG  
BREAK-AWAY KIT  
SAFETY CHAINS  
DOUBLE WHEEL SWIVEL TONGUE JACK, 1500LB CAPACITY  
FOLD DOWN REAR STABILIZER JACKS  
REMOVABLE ALUMINUM FENDERS  
ALUMINUM WHEELS, 5 ON 4.5 LUG PATTERN  
ST205/75R14 LRC RADIAL TIRES (1760 LB CAP/TIRE)   
ELECTRIC BRAKES  
(2) 3500LB  RUBBER TORSION AXLES- EASY LUBE HUBS  
EXTRUDED ALUMINUM FLOOR  
FRONT RETAINING RAIL  
(2) 6’ ALUMINUM RAMPS WITH STORAGE UNDERNEATH  
(6) STAKE POCKETS (3 PER SIDE)   
(4) RECESSED TIE RINGS  
LED LIGHTING PACKAGE  
5 YEAR WARRANTY  
CASH, CHECK OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","18","6.8","","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/GO%2FBF%2FIW%2F1TM6AEQ0AHPM1K.jpg?h=800,https://cdn.dealrimages.com/FH%2F9Y%2FDO%2FMX85H5Z8LYSRKU.jpg?h=800,https://cdn.dealrimages.com/26%2FBZ%2F8J%2FF3ZERKYT84LCCX.jpg?h=800,https://cdn.dealrimages.com/B0%2FDK%2FS5%2FO1THSNQRH6X5YB.jpg?h=800,https://cdn.dealrimages.com/VS%2FD5%2FOS%2FCGI7HAEO7SJODN.jpg?h=800,https://cdn.dealrimages.com/G1%2FHC%2FO5%2F6NAINXVKXXLZ1U.jpg?h=800","9625.00"
"TM25249","Utility","ALUMA","2023","ALUMA","8218TA-EL-R-RTD","","New","9895","","11129","","1YGHD1823PB249962","ALUMA 8218 TANDEM AXLE TRAILER  
STANDARD FEATURES  
2-5/16” COUPLER   
A-FRAMED ALUMINUM TONGUE, 48” LONG  
BREAK-AWAY KIT  
SAFETY CHAINS  
DOUBLE WHEEL SWIVEL TONGUE JACK, 1500LB CAPACITY  
FOLD DOWN REAR STABILIZER JACKS  
REMOVABLE ALUMINUM FENDERS  
ALUMINUM WHEELS, 5 ON 4.5 LUG PATTERN  
ST205/75R14 LRC RADIAL TIRES (1760 LB CAP/TIRE)   
ELECTRIC BRAKES  
(2) 3500LB  RUBBER TORSION AXLES- EASY LUBE HUBS  
EXTRUDED ALUMINUM FLOOR  
FRONT RETAINING RAIL  
(2) 6’ ALUMINUM RAMPS WITH STORAGE UNDERNEATH  
(6) STAKE POCKETS (3 PER SIDE)   
(4) RECESSED TIE RINGS  
LED LIGHTING PACKAGE  
5 YEAR WARRANTY  
CASH, CHECK OR FINANCED PRICE  
FINANCING AVAILABLE FOR THOSE WHO QUALIFY  
NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","18","6.7","","","|","","2","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","https://cdn.dealrimages.com/7S%2FSG%2FQT%2F70Z4XB7IUGOISV.jpg?h=800,https://cdn.dealrimages.com/9Z%2F76%2FZT%2FPV8WQ3OUIYTIBN.jpg?h=800,https://cdn.dealrimages.com/KN%2FGR%2FGA%2FZWMEIV7OLNHCNC.jpg?h=800,https://cdn.dealrimages.com/XN%2F6L%2FRK%2FXX4GO2AQGFMUSH.jpg?h=800,https://cdn.dealrimages.com/2K%2FEM%2FVJ%2FLVPS7TVLDWENEM.jpg?h=800","9275.00"
